,districts,longitude,latitude,year,pop,spei,dep.index,built,temp.jan,temp.apr,temp.jul,temp.oct,total.con,protests,battles,expl,riots,vac,sd,precip.jan,precip.apr,precip.jul,precip.oct
1469,Okara,73.6848501,30.70872904,2022,2968128,1.044552694,77.24816964,3.07847775,16.38881162,37.95231262,32.9713902,31.22468077,33,8,0,0,0,0,0,0.892641644,0.045007595,4.017258482,0.029092049
1470,Orakzai,70.98894413,33.70055633,2010,315346,0.566370055,84.39134601,0.006025965,11.47973679,22.3125261,26.80791494,20.91399783,146,0,76,61,0,4,5,0.818213174,2.223615839,8.475493091,0.626209569
1471,Orakzai,70.98894413,33.70055633,2011,318406,0.741960645,84.39134601,0.006025965,8.953971336,19.16328341,26.68383248,19.32637383,49,86,14,18,11,15,2,0.368143231,2.056475561,6.887644834,1.759739878
1472,Orakzai,70.98894413,33.70055633,2012,323425,0.584824063,84.39134601,0.006025965,5.860175673,18.18000417,29.30758221,18.4810156,56,78,12,26,12,16,2,0.953868234,3.709324551,2.468469631,1.207155566
1473,Orakzai,70.98894413,33.70055633,2013,328699,1.461302087,84.39134601,0.006025965,8.524976644,18.08257715,26.97277001,20.57657897,18,103,14,16,6,7,0,0.263848447,3.024052535,3.669655675,1.194505255
1474,Orakzai,70.98894413,33.70055633,2014,332688,0.762626549,84.39134601,0.006025965,9.284424488,17.82930403,27.53717805,18.42361817,14,84,16,25,3,16,2,0.473968546,3.028394247,4.428736788,2.080433063
1475,Orakzai,70.98894413,33.70055633,2015,337633,1.768698355,84.39134601,0.006025965,9.345908465,19.14034301,26.33926216,19.64893252,16,85,26,21,4,8,2,0.725225581,2.961706806,5.562298332,1.380168087
1476,Orakzai,70.98894413,33.70055633,2016,259222,1.562211459,84.39134601,0.006025965,10.0747072,19.61568288,26.67213009,21.5820556,4,113,8,8,7,5,5,0.451010575,2.395597594,4.535311751,0.930254321
1477,Orakzai,70.98894413,33.70055633,2017,281179,0.220411114,84.39134601,0.006025965,6.907353665,22.28967858,26.96729032,21.53914684,8,120,13,8,3,1,1,1.227864593,1.737437849,6.464437279,0.997160408
1478,Orakzai,70.98894413,33.70055633,2018,285212,-0.851059511,84.39134601,0.006025965,10.79486845,20.81638506,27.07224031,18.26545018,9,116,2,6,10,9,3,0.221743216,2.818211677,5.50151437,1.760583232
1479,Orakzai,70.98894413,33.70055633,2019,313829,0.603829352,84.39134601,0.006025965,7.029392856,19.9264463,28.00230155,18.92672799,22,113,14,2,7,8,2,1.259662164,3.613806896,3.572638725,1.950993835
1480,Orakzai,70.98894413,33.70055633,2020,320388,1.768924087,84.39134601,0.006025965,6.414831723,18.66936833,27.79815989,21.39342425,31,133,8,0,4,1,0,1.219087464,2.593692089,3.823864524,0.394724501
1481,Orakzai,70.98894413,33.70055633,2021,326803,-0.628280028,84.39134601,0.006025965,10.89331711,19.65849876,28.15563998,20.62431729,14,117,11,5,6,6,1,0.17089209,1.75102522,3.828706001,0.877529075
1482,Orakzai,70.98894413,33.70055633,2022,333346,-0.628280028,84.39134601,0.006025965,7.850231801,25.91054609,25.65857324,20.90201682,11,122,9,4,8,1,2,1.425271911,0.880527667,7.539151452,0.722601813
1483,Pakpattan,73.24383129,30.30181348,2010,1765404,-0.410849815,76.76448653,3.508168211,19.82140343,37.11284296,35.82335123,32.75857934,5,4,0,1,0,0,0,0.047543752,0.23128561,2.320585937,0.190351704
1484,Pakpattan,73.24383129,30.30181348,2011,1795525,1.145193006,76.76448653,3.508168211,18.06869217,32.9481859,36.20233214,31.35443207,1,4,0,1,0,0,0,0.022727278,0.274890138,1.311075526,0.004423372
1485,Pakpattan,73.24383129,30.30181348,2012,1823783,0.253390999,76.76448653,3.508168211,17.25314716,31.69603036,38.81567975,29.55662947,7,1,0,2,2,0,0,0.177201628,0.591444641,0.28511971,0.295786577
1486,Pakpattan,73.24383129,30.30181348,2013,1852039,0.742164114,76.76448653,3.508168211,18.12051703,32.80176673,36.71417231,31.58778327,9,3,0,2,0,0,0,0.090429867,0.300018965,0.94418528,0.252400697
1487,Pakpattan,73.24383129,30.30181348,2014,1880095,0.437985351,76.76448653,3.508168211,18.16449386,32.74223315,37.07773579,30.48771234,17,5,0,0,0,0,0,0.054930909,0.300862319,1.09711348,0.425366365
1488,Pakpattan,73.24383129,30.30181348,2015,1907997,1.142486826,76.76448653,3.508168211,17.78035833,32.90667028,33.93318334,30.50396565,5,2,0,1,2,0,0,0.408140078,0.293037868,1.863691073,0.153462773
1489,Pakpattan,73.24383129,30.30181348,2016,1567415,0.934546024,76.76448653,3.508168211,19.01853601,34.13788226,36.37893604,32.43351301,7,5,0,0,0,0,0,0.133706424,0.072984932,1.170922577,0.12054073
1490,Pakpattan,73.24383129,30.30181348,2017,1700158,0.368544155,76.76448653,3.508168211,17.96722503,36.65115588,36.56803177,32.97033685,3,3,2,0,0,0,0,0.344950995,0.139484961,1.462145224,0.001331074
1491,Pakpattan,73.24383129,30.30181348,2018,1724530,-0.251932157,76.76448653,3.508168211,20.33914123,35.30937491,35.64930142,31.43467702,6,3,1,0,1,0,0,0.04521672,0.230020579,1.04971386,0.055008997
1492,Pakpattan,73.24383129,30.30181348,2019,1897638,0.371699466,76.76448653,3.508168211,17.9038371,34.47274703,36.62598646,30.8527154,21,4,0,0,1,0,0,0.499971963,0.471485337,1.161973654,0.355789656
1493,Pakpattan,73.24383129,30.30181348,2020,1937237,1.412906677,76.76448653,3.508168211,16.15544457,31.82879674,37.6838452,32.45571039,8,4,0,1,0,0,0,0.922195604,0.478794405,0.728021144,0.002892841
1494,Pakpattan,73.24383129,30.30181348,2021,1976068,0.358837986,76.76448653,3.508168211,17.86645447,32.9747949,37.21542461,31.15558435,6,5,0,0,0,0,0,0.458491438,0.271766605,0.367268642,0.137360958
1495,Pakpattan,73.24383129,30.30181348,2022,2015677,0.358837986,76.76448653,3.508168211,16.82424535,38.29037255,33.5959038,31.66157333,8,4,0,1,0,0,0,0.739515747,0.062911537,5.324753609,0.003314518
1496,Panjgur,64.15826661,26.74297547,2010,269389,-1.405067215,92.13903392,0.042372485,19.65377623,34.11168837,36.77994501,31.07464057,4,1,0,2,0,1,0,0.136717586,0.03779509,0.242959055,0.002460498
1497,Panjgur,64.15826661,26.74297547,2011,268914,-0.416488404,92.13903392,0.042372485,18.66932698,30.53786033,37.37117555,29.58061415,6,3,0,0,1,0,0,0.032709444,0.122530269,0.130899053,0.039889762
1498,Panjgur,64.15826661,26.74297547,2012,273119,-0.544788914,92.13903392,0.042372485,16.02180946,30.20989218,38.16136765,28.98459822,7,2,0,2,0,0,0,0.651910346,0.195150518,0.027549519,0.039258389
1499,Panjgur,64.15826661,26.74297547,2013,277445,-0.331387425,92.13903392,0.042372485,18.16404194,28.78342803,37.25478028,30.82856138,17,2,0,1,1,0,0,0.006370057,0.442341627,0.071554964,0.063047525
1500,Panjgur,64.15826661,26.74297547,2014,272343,-0.899569047,92.13903392,0.042372485,16.02579974,31.67336576,37.53987875,29.78084935,17,2,1,1,0,0,0,0.146750224,0.12978239,0.037886701,0.025685112
1501,Panjgur,64.15826661,26.74297547,2015,276173,-1.779299061,92.13903392,0.042372485,18.24858128,33.4299478,37.6401436,30.93742519,18,1,1,2,0,0,0,0.419295282,0.04159323,0.148785472,0.034861063
1502,Panjgur,64.15826661,26.74297547,2016,193784,-1.866027733,92.13903392,0.042372485,20.24262145,31.03895632,37.97890463,30.04700506,8,4,0,0,0,0,0,0.026497231,0.061794683,0.073263384,0.000244503
1503,Panjgur,64.15826661,26.74297547,2017,210115,-2.051696817,92.13903392,0.042372485,17.17973993,33.72770177,37.35170272,31.5918449,17,4,0,0,0,0,0,0.537067351,0.007065805,0.081463802,0.000279167
1504,Panjgur,64.15826661,26.74297547,2018,213125,-2.462122778,92.13903392,0.042372485,19.82173586,33.10621288,38.92280327,28.84946633,6,3,0,0,0,0,1,0.00188112,0.031810666,0.042209747,0.044750094
1505,Panjgur,64.15826661,26.74297547,2019,234434,-0.979845802,92.13903392,0.042372485,19.30462724,31.13161609,36.42594437,29.01200007,16,2,0,1,0,1,0,0.094192773,0.181681232,0.167100235,0.201496433
1506,Panjgur,64.15826661,26.74297547,2020,239287,0.219071507,92.13903392,0.042372485,14.10256853,31.63235133,37.12053185,26.94472879,19,4,0,0,0,0,0,0.939907944,0.039993753,0.300919076,0.000222219
1507,Panjgur,64.15826661,26.74297547,2021,244076,-1.590574789,92.13903392,0.042372485,16.92347893,32.49159285,36.40121498,27.50330093,39,4,0,0,0,0,0,0.004228342,0.078742709,0.390616102,0.463993999
1508,Panjgur,64.15826661,26.74297547,2022,248961,-1.590574789,92.13903392,0.042372485,16.56805739,34.54902095,29.01063808,30.13200085,40,2,0,0,0,1,1,0.957749796,0.054101839,3.939713525,0.000318782
1509,Peshawar,71.59606503,33.93050434,2010,2867508,0.621647465,64.3500285,6.785998739,17.46872806,30.0752403,34.94729744,28.61928984,215,88,37,64,10,15,1,0.302655228,0.521006878,5.692172773,0.065489493
1510,Peshawar,71.59606503,33.93050434,2011,2916738,1.131369649,64.3500285,6.785998739,15.06554048,27.16116608,34.04618259,26.66114594,191,136,20,31,11,15,2,0.100356457,0.663073512,3.133809338,0.636057029
1511,Peshawar,71.59606503,33.93050434,2012,2963527,0.508011933,64.3500285,6.785998739,12.81810611,27.2372316,38.51593763,26.30126345,381,139,13,27,13,22,1,0.789493324,0.678909827,0.538494501,0.249136604
1512,Peshawar,71.59606503,33.93050434,2013,3015895,1.325683191,64.3500285,6.785998739,14.72916183,25.68621936,34.70767092,28.34239524,340,145,11,30,10,19,0,0.094509202,0.443151765,1.373650313,0.421847184
1513,Peshawar,71.59606503,33.93050434,2014,3064011,0.812935571,64.3500285,6.785998739,16.05825593,25.51010151,35.33164969,25.36151214,307,123,33,30,10,17,2,0.10744896,1.314582213,1.623160252,0.928094918
1514,Peshawar,71.59606503,33.93050434,2015,3109419,1.796736817,64.3500285,6.785998739,15.58576427,26.01189249,33.13017661,26.87107069,251,139,23,20,12,21,0,0.696478661,1.26715448,2.640528433,0.588412731
1515,Peshawar,71.59606503,33.93050434,2016,3804039,1.494227792,64.3500285,6.785998739,15.61401717,27.02601898,33.68976128,30.28959214,255,174,14,13,6,4,4,0.35352093,0.778150733,1.367803059,0.191855165
1516,Peshawar,71.59606503,33.93050434,2017,4126202,0.22938433,64.3500285,6.785998739,13.50213237,30.66436577,34.13601235,29.62552805,162,173,14,12,8,6,2,0.964450765,0.953135245,3.100999742,0.099354843
1517,Peshawar,71.59606503,33.93050434,2018,4185349,-0.878947799,64.3500285,6.785998739,16.94101846,28.37362637,34.37121178,26.27284956,215,175,8,7,12,8,5,0.161887984,1.302129726,3.650127344,0.540281162
1518,Peshawar,71.59606503,33.93050434,2019,4605474,0.500197315,64.3500285,6.785998739,13.52628016,27.76437775,35.67760696,27.79480396,286,181,10,3,10,7,4,0.641985496,1.219889171,1.280771003,0.413049231
1519,Peshawar,71.59606503,33.93050434,2020,4701578,1.423896482,64.3500285,6.785998739,12.78389675,25.957238,36.15066207,29.16309797,325,201,7,2,2,2,1,1.112148088,1.076090018,1.138650229,0.047460458
1520,Peshawar,71.59606503,33.93050434,2021,4795827,-0.46822049,64.3500285,6.785998739,16.22624402,27.00750567,35.36577856,27.6395337,259,186,13,5,8,3,0,0.152413266,0.413347008,1.909026039,0.654600406
1521,Peshawar,71.59606503,33.93050434,2022,4891965,-0.46822049,64.3500285,6.785998739,13.7973793,34.14744231,31.87674557,28.61244797,350,172,10,6,16,9,2,1.407407381,0.129213741,4.806394894,0.204605428
1522,Pishin,67.14415999,30.7364128,2010,489122,-1.088716984,89.15276117,0.181077558,9.48765313,23.16499959,30.93858092,21.52102656,1,0,0,1,0,0,0,0.376012947,0.191125176,0.446598451,0.136431045
1523,Pishin,67.14415999,30.7364128,2011,488845,-0.074742974,89.15276117,0.181077558,7.119144224,18.88560277,31.56282164,19.86927712,6,1,0,0,0,0,0,0.48479556,1.183334652,0.013353766,0.226603751
1524,Pishin,67.14415999,30.7364128,2012,496553,-0.571102478,89.15276117,0.181077558,3.785051337,18.65200364,32.19084823,18.96213897,6,1,0,0,0,0,0,1.152997201,1.03510234,0.03574209,0.022534837
1525,Pishin,67.14415999,30.7364128,2013,504260,-0.09882625,89.15276117,0.181077558,6.612756983,17.84354398,32.67644382,21.48347471,10,1,0,0,0,0,0,0.176445097,0.913566711,0.022238895,0.004991696
1526,Pishin,67.14415999,30.7364128,2014,494774,-1.287009661,89.15276117,0.181077558,7.155038474,18.96631367,32.44464554,20.38788151,3,1,0,0,0,0,0,0.241917007,0.520425548,0.004165813,0.031929261
1527,Pishin,67.14415999,30.7364128,2015,501032,-0.692075061,89.15276117,0.181077558,8.527553562,21.85938205,30.7156232,20.9063631,2,1,0,0,0,0,0,0.24049924,0.426378072,0.784639424,0.097869171
1528,Pishin,67.14415999,30.7364128,2016,570875,-0.896024577,89.15276117,0.181077558,9.894604703,20.1635936,32.57807229,20.5999932,4,1,0,0,0,0,0,0.603949893,0.510163947,0.093402518,0.000291043
1529,Pishin,67.14415999,30.7364128,2017,619201,-1.400484179,89.15276117,0.181077558,5.308101263,22.66182523,32.21739033,21.75286576,5,0,1,0,0,0,0,1.519173269,0.045191573,0.019940186,0.000222219
1530,Pishin,67.14415999,30.7364128,2018,627970,-1.868883391,89.15276117,0.181077558,9.569653279,21.4271367,32.84060783,18.8196875,5,1,0,0,0,0,0,0.306631856,0.514802659,0.003360577,0.022080601
1531,Pishin,67.14415999,30.7364128,2019,690979,0.190304269,89.15276117,0.181077558,7.862282081,19.55709537,32.72484171,20.43805979,16,1,0,0,0,0,0,0.971364786,0.924041665,0.074400317,0.114111545
1532,Pishin,67.14415999,30.7364128,2020,705398,1.049607823,89.15276117,0.181077558,1.509777438,18.6660421,31.68306942,18.96614996,20,0,0,1,0,0,0,2.32657068,0.64773548,0.048261106,0.000222219
1533,Pishin,67.14415999,30.7364128,2021,719552,-1.151522793,89.15276117,0.181077558,9.133253686,22.02360745,31.92096603,20.2359551,13,1,0,0,0,0,0,0.014303532,0.142721524,0.058350649,0.011399175
1534,Pishin,67.14415999,30.7364128,2022,733990,-1.151522793,89.15276117,0.181077558,5.079659122,24.58636278,28.19762313,20.73591658,15,1,0,0,0,0,0,1.034744458,0.068722368,1.421553847,0.000222219
1535,Poonch,73.83091399,33.81872171,2010,428905,0.272801802,72.34428529,0.451513602,12.57540937,23.15558897,25.20435606,21.0630109,8,3,1,2,0,2,0,0.752302155,1.071638834,8.270201082,0.516845737
1536,Poonch,73.83091399,33.81872171,2011,436087,1.231785122,72.34428529,0.451513602,8.593267112,18.49696375,24.34555733,19.9127139,2,6,0,1,0,1,0,0.587210022,2.404789707,4.223007484,0.982711835
1537,Poonch,73.83091399,33.81872171,2012,442998,-0.173992358,72.34428529,0.451513602,5.504420418,18.75258531,26.93540729,19.00475718,5,4,1,2,0,0,1,2.093980274,2.01288442,2.150248499,0.577290572
1538,Poonch,73.83091399,33.81872171,2013,456984,0.801509634,72.34428529,0.451513602,8.573431431,19.30246487,25.01721072,20.45862633,12,6,2,0,0,0,0,0.7704008,1.361217163,4.219526976,0.711928253
1539,Poonch,73.83091399,33.81872171,2014,464205,0.885061992,72.34428529,0.451513602,9.211622897,18.09731791,24.95597884,19.24726994,14,3,1,3,0,1,0,0.718077152,2.080174256,3.958372802,0.972154291
1540,Poonch,73.83091399,33.81872171,2015,471063,1.775498539,72.34428529,0.451513602,10.05679538,19.19173003,23.98006335,19.60224238,15,5,0,2,0,1,0,0.812050888,3.631379003,8.233771757,1.239283339
1541,Poonch,73.83091399,33.81872171,2016,589952,1.032283332,72.34428529,0.451513602,10.11164535,20.24940302,24.68500619,21.81521441,10,5,3,0,0,0,0,1.118799727,1.94153399,6.036468567,0.335337205
1542,Poonch,73.83091399,33.81872171,2017,639716,0.250384162,72.34428529,0.451513602,6.807710881,21.53544507,24.55547057,22.05686474,22,8,0,0,0,0,0,4.124335061,2.961787126,7.773474473,0.279707073
1543,Poonch,73.83091399,33.81872171,2018,649116,-0.880606204,72.34428529,0.451513602,11.38871822,20.94554917,24.6893183,18.46936628,17,6,1,1,0,0,0,0.303258516,3.505790645,7.197044214,0.831193687
1544,Poonch,73.83091399,33.81872171,2019,714208,0.729035553,72.34428529,0.451513602,5.722612905,21.00402131,24.5889325,19.4363126,33,6,0,0,0,0,2,3.19927384,1.744073127,5.964538052,0.662969096
1545,Poonch,73.83091399,33.81872171,2020,729103,1.250589738,72.34428529,0.451513602,5.517011763,18.47109113,25.6486753,21.88489802,11,6,1,0,1,0,0,3.707544137,2.589430697,3.109824765,0.032184892
1546,Poonch,73.83091399,33.81872171,2021,743713,-0.01790248,72.34428529,0.451513602,9.395146064,18.50282822,25.08534197,20.18058183,1,7,0,0,0,1,0,1.633160914,2.328856607,5.894463809,0.918380431
1547,Poonch,73.83091399,33.81872171,2022,758616,-0.01790248,72.34428529,0.451513602,6.632639439,24.97633197,23.94453161,20.22266797,7,7,0,1,0,0,0,4.161692522,0.746559315,6.630475396,0.569343411
1548,Quetta,66.87750214,30.13386208,2010,896482,-1.265974025,73.59988467,1.029595905,11.16406835,24.92366501,30.4470181,22.90102388,147,64,20,32,10,20,1,0.386448113,0.366957264,1.494723678,0.123473923
1549,Quetta,66.87750214,30.13386208,2011,896122,-0.082970986,73.59988467,1.029595905,9.057928712,20.63882918,30.72792475,20.93290392,158,96,16,19,11,5,0,0.435264062,1.298597009,0.563451924,0.354344046
1550,Quetta,66.87750214,30.13386208,2012,910209,-0.676502388,73.59988467,1.029595905,5.686294205,20.27238654,32.1331372,20.21062103,301,83,12,29,8,15,0,1.328645402,1.179063286,0.423006145,0.048708244
1551,Quetta,66.87750214,30.13386208,2013,924337,-0.041677701,73.59988467,1.029595905,8.666923246,19.27010253,32.10729152,22.55303166,179,102,9,22,5,9,0,0.195308361,1.335269245,0.452229729,0.095265487
1552,Quetta,66.87750214,30.13386208,2014,941797,-1.251299811,73.59988467,1.029595905,8.402504999,20.89351285,32.29828541,21.79305558,117,83,20,24,5,13,2,0.229417347,0.826629144,0.185334528,0.06394816
1553,Quetta,66.87750214,30.13386208,2015,955838,-1.023887744,73.59988467,1.029595905,10.46117915,23.66243373,30.48640917,22.33026834,129,95,16,15,11,10,0,0.187517097,0.347098424,1.21085012,0.142558713
1554,Quetta,66.87750214,30.13386208,2016,1710223,-1.135848756,73.59988467,1.029595905,11.47795183,21.90541824,32.1419285,21.91553013,94,110,16,10,3,5,3,0.605656719,0.618231869,0.633268755,0.000323734
1555,Quetta,66.87750214,30.13386208,2017,1855065,-1.496940151,73.59988467,1.029595905,7.210283567,24.51749171,31.72768079,23.17996853,78,124,9,7,3,3,1,1.70554462,0.0354098,0.371855355,0.000222219
1556,Quetta,66.87750214,30.13386208,2018,1881659,-1.909058134,73.59988467,1.029595905,11.26760198,22.96022368,32.68559324,20.2584261,114,110,5,5,15,8,4,0.211918727,0.687921806,0.237208611,0.0478073
1557,Quetta,66.87750214,30.13386208,2019,2070517,-0.012582152,73.59988467,1.029595905,9.635362625,21.29923337,32.48116715,21.30545897,169,123,8,4,8,4,0,1.160625654,1.38059562,0.664294228,0.332949793
1558,Quetta,66.87750214,30.13386208,2020,2113722,1.018913448,73.59988467,1.029595905,4.170228336,20.86698802,31.541441,20.06158392,97,134,4,2,5,2,0,2.462667667,0.674915218,0.510524625,0.000222219
1559,Quetta,66.87750214,30.13386208,2021,2156089,-1.132623892,73.59988467,1.029595905,10.20623136,23.6515295,32.02496266,21.44144119,222,128,3,7,3,5,1,0.002201759,0.300033607,0.332404151,0.013711004
1560,Quetta,66.87750214,30.13386208,2022,2199305,-1.132623892,73.59988467,1.029595905,7.292876538,26.45686071,27.82222931,21.82610786,367,122,6,12,5,2,0,1.043223743,0.053948948,2.443684392,0.000222219
1561,Rahim Yar Khan,70.53085783,28.41285488,2010,4314469,-0.609237919,79.23324964,1.944221948,22.25473235,39.8083611,38.73782316,34.03928868,12,11,0,0,0,1,0,0.056797489,0.084910099,1.265874226,0.014861359
1562,Rahim Yar Khan,70.53085783,28.41285488,2011,4388061,0.877828017,79.23324964,1.944221948,19.92868653,34.77572327,39.31111448,32.58271926,2,7,0,2,0,3,0,0.024431758,0.18733157,0.367947472,0.177589646
1563,Rahim Yar Khan,70.53085783,28.41285488,2012,4457142,-0.360118852,79.23324964,1.944221948,19.85210058,34.81407869,40.43330994,32.47389809,17,11,0,1,0,0,0,0.015606968,0.272015949,0.15900893,0.124567396
1564,Rahim Yar Khan,70.53085783,28.41285488,2013,4525835,-0.219571685,79.23324964,1.944221948,21.25741841,35.11081542,39.69697944,33.9489947,25,8,0,1,0,2,1,0.004307317,0.064967684,0.184706186,0.088039556
1565,Rahim Yar Khan,70.53085783,28.41285488,2014,4595021,-0.838317114,79.23324964,1.944221948,20.19689348,35.39140852,39.81028667,33.03900831,7,4,2,4,1,1,0,0.036421011,0.081738635,0.196912471,0.044860744
1566,Rahim Yar Khan,70.53085783,28.41285488,2015,4663022,-0.089710144,79.23324964,1.944221948,20.67084581,36.16968539,36.67235485,33.52374387,17,10,1,0,0,1,0,0.015088893,0.123891797,2.146914512,0.031114235
1567,Rahim Yar Khan,70.53085783,28.41285488,2016,4001110,-0.458264366,79.23324964,1.944221948,21.92936176,36.52479314,40.28085623,34.50750591,15,10,2,0,0,0,0,0.00973311,0.027638227,0.134323322,0.037436159
1568,Rahim Yar Khan,70.53085783,28.41285488,2017,4339954,-0.928132337,79.23324964,1.944221948,19.56928006,38.86277754,37.57760535,34.67454196,26,11,1,0,0,0,0,0.215731221,0.052096302,1.495017721,0.000222219
1569,Rahim Yar Khan,70.53085783,28.41285488,2018,4402090,-1.394057343,79.23324964,1.944221948,22.25093324,37.84379305,39.54484839,33.35756131,29,8,2,0,2,0,0,0.000425249,0.135905553,0.237238365,0.001489405
1570,Rahim Yar Khan,70.53085783,28.41285488,2019,4843958,-0.784423458,79.23324964,1.944221948,20.15896481,36.36097332,40.28066887,32.52606564,35,11,0,0,0,1,0,0.215115131,0.405231422,0.489677766,0.468611686
1571,Rahim Yar Khan,70.53085783,28.41285488,2020,4945043,0.21162354,79.23324964,1.944221948,18.30801626,35.21847083,40.45775957,33.6363017,11,10,0,1,0,1,0,0.206997445,0.044314665,0.125172984,0.000222219
1572,Rahim Yar Khan,70.53085783,28.41285488,2021,5044208,-0.718149921,79.23324964,1.944221948,20.74066622,36.05103858,39.61971693,33.26361394,18,12,0,0,0,0,0,0.001006334,0.118571019,0.095065083,0.017273212
1573,Rahim Yar Khan,70.53085783,28.41285488,2022,5145362,-0.718149921,79.23324964,1.944221948,19.32384696,40.48677855,34.1044877,33.46685086,36,12,0,0,0,0,0,0.336173327,0.062786865,3.149576576,0.000222219
1574,Rajanpur,70.03254542,29.16209049,2010,1563114,-0.093772091,85.35957884,0.229221931,20.88037354,37.79717608,37.23856413,32.5553877,0,0,0,0,0,0,0,0.073546904,0.146661676,1.430383917,0.043457217
1575,Rajanpur,70.03254542,29.16209049,2011,1589637,1.315468217,85.35957884,0.229221931,18.63600062,32.50294812,36.98533982,30.64837775,1,0,0,0,0,0,0,0.081244826,0.549420939,0.767171989,0.405823898
1576,Rajanpur,70.03254542,29.16209049,2012,1614632,-0.382541101,85.35957884,0.229221931,18.0509796,32.02353273,38.21371514,30.3286754,4,0,0,0,0,0,0,0.06561154,0.563429987,0.581152069,0.144018849
1577,Rajanpur,70.03254542,29.16209049,2013,1639476,-0.223177341,85.35957884,0.229221931,20.00340988,32.91260097,37.98736035,32.28606827,2,0,0,0,0,0,0,0.004300019,0.183410048,0.472173309,0.150650005
1578,Rajanpur,70.03254542,29.16209049,2014,1657728,-1.115083461,85.35957884,0.229221931,19.08824975,32.83951299,38.31293593,31.10472997,4,0,0,0,0,0,0,0.017665566,0.310358655,0.283995768,0.150405681
1579,Rajanpur,70.03254542,29.16209049,2015,1682747,0.089278986,85.35957884,0.229221931,19.10081479,34.19840914,34.76348778,31.48726772,2,0,0,0,0,0,0,0.039506742,0.261328709,2.871072188,0.426137189
1580,Rajanpur,70.03254542,29.16209049,2016,1459593,-0.070890623,85.35957884,0.229221931,20.54211014,34.23860088,38.24107581,33.30483877,6,0,0,0,0,0,0,0.018973215,0.172652916,0.547256436,0.023852809
1581,Rajanpur,70.03254542,29.16209049,2017,1583200,-1.114940524,85.35957884,0.229221931,18.02900102,36.85151402,36.21690818,33.47721916,8,0,0,0,0,0,0,0.328452385,0.102931148,1.474627181,0.000273837
1582,Rajanpur,70.03254542,29.16209049,2018,1605895,-1.764355789,85.35957884,0.229221931,20.88285994,35.57163024,37.8595101,31.79120238,6,0,0,0,0,0,0,0.000246308,0.243231538,0.74091922,0.027183872
1583,Rajanpur,70.03254542,29.16209049,2019,1767098,-0.516565277,85.35957884,0.229221931,18.54914022,33.34774201,38.57846948,30.28074819,12,0,0,0,0,0,0,0.186668846,1.07729466,0.427610015,0.74607755
1584,Rajanpur,70.03254542,29.16209049,2020,1803976,0.856041272,85.35957884,0.229221931,16.43870565,32.55705553,38.8213082,32.16118533,4,0,0,0,0,0,0,0.459117468,0.275272374,0.250182723,0.000222219
1585,Rajanpur,70.03254542,29.16209049,2021,1840129,-0.17166191,85.35957884,0.229221931,19.58955164,33.60238859,38.21522949,32.25057307,3,0,0,0,0,0,0,0.000435573,0.140804786,0.204710958,0.161348636
1586,Rajanpur,70.03254542,29.16209049,2022,1877007,-0.17166191,85.35957884,0.229221931,18.05720072,38.73477523,33.34004746,31.6673529,12,0,0,0,0,0,0,0.407221018,0.080157412,3.323429192,0.001258015
1587,Rawalpindi,73.19820627,33.46323948,2010,4643980,0.173558618,69.80362888,1.597913008,16.27664045,29.88563189,31.47614991,26.05144656,81,66,1,1,13,0,0,0.409546292,0.769103731,6.405873525,0.347784664
1588,Rawalpindi,73.19820627,33.46323948,2011,4723909,1.176464481,69.80362888,1.597913008,13.49172468,24.34605753,31.20752995,25.92319768,43,54,7,12,3,3,2,0.456673541,2.218232117,2.407894321,0.933768921
1589,Rawalpindi,73.19820627,33.46323948,2012,4797886,0.070772915,69.80362888,1.597913008,12.06997553,25.56622097,34.67119167,24.7143837,87,51,4,5,6,13,2,1.387304736,1.402442629,1.1972852,0.323713466
1590,Rawalpindi,73.19820627,33.46323948,2013,4872510,1.000343674,69.80362888,1.597913008,13.31858506,25.44265675,31.15433238,26.57497055,84,50,8,9,5,9,0,0.489263865,0.848260941,3.75818786,0.323404861
1591,Rawalpindi,73.19820627,33.46323948,2014,4935948,0.932714476,69.80362888,1.597913008,14.35355913,24.05978554,32.2765524,24.19187392,61,48,8,18,3,4,0,0.382315952,1.280153793,1.991805299,1.030857712
1592,Rawalpindi,73.19820627,33.46323948,2015,5009245,1.583147551,69.80362888,1.597913008,14.23907448,24.88027898,29.73502216,24.98126502,60,49,5,13,7,7,0,0.550497616,2.26306107,4.386629682,1.382789356
1593,Rawalpindi,73.19820627,33.46323948,2016,4684151,1.296190515,69.80362888,1.597913008,14.16544789,25.95673895,31.05561623,27.94173519,68,51,11,8,3,4,4,0.765733438,0.862635443,3.276650191,0.223489896
1594,Rawalpindi,73.19820627,33.46323948,2017,5080847,0.512750732,69.80362888,1.597913008,12.69675544,27.37976793,30.86359305,28.1334686,68,71,2,2,2,3,1,3.015302268,1.972874812,3.845336318,0.193157262
1595,Rawalpindi,73.19820627,33.46323948,2018,5153616,-0.645142943,69.80362888,1.597913008,15.4627152,27.32811582,31.05399833,24.6418679,188,68,3,3,3,4,0,0.104376444,2.325716028,4.161843344,0.834422439
1596,Rawalpindi,73.19820627,33.46323948,2019,5670932,0.603933158,69.80362888,1.597913008,11.89857455,26.63372211,31.27495057,25.45376473,172,64,4,2,5,5,1,2.309920319,1.751564342,3.429702083,0.419259232
